customerID,Churn,account_Contract,account_PaperlessBilling,account_PaymentMethod,account_Charges,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_InternetService,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,Contas_Diarias
0257-ZESQC,yes,Month-to-month,Yes,Bank transfer (automatic),75.2,Female,1,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,2.506666666666667
0258-NOKBL,no,Month-to-month,No,Electronic check,90.4,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,3.0133333333333336
0259-GBZSH,yes,Month-to-month,Yes,Electronic check,85.65,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,2.855
0260-ZDLGK,yes,Month-to-month,Yes,Mailed check,72.9,Female,0,No,Yes,9,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,2.43
0263-FJTQO,no,Two year,Yes,Credit card (automatic),70.5,Male,0,Yes,Yes,50,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,2.35
0264-CNITK,no,Two year,No,Bank transfer (automatic),20.1,Female,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.67
0265-EDXBD,yes,Month-to-month,Yes,Electronic check,74.9,Male,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,No,2.496666666666667
0265-PSUAE,no,Month-to-month,No,Bank transfer (automatic),100.7,Female,0,Yes,Yes,16,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,3.356666666666667
0266-CLZKZ,no,Two year,Yes,Bank transfer (automatic),105.65,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,3.521666666666667
0266-GMEAO,no,Two year,Yes,Credit card (automatic),114.3,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,3.81
0268-QKIWO,yes,Month-to-month,No,Electronic check,19.75,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6583333333333333
0269-XFESX,no,One year,No,Mailed check,24.35,Male,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.8116666666666668
0270-THENM,no,Two year,No,Bank transfer (automatic),69.85,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,2.328333333333333
0274-JKUJR,no,Month-to-month,No,Mailed check,58.85,Male,0,Yes,Yes,7,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,1.9616666666666667
0274-VVQOQ,,One year,Yes,Bank transfer (automatic),103.15,Male,1,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,3.4383333333333335
0277-BKSQP,no,Month-to-month,Yes,Electronic check,54.4,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,Yes,No,1.8133333333333332
0277-ORXQS,no,Two year,No,Bank transfer (automatic),50.55,Male,0,Yes,Yes,66,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,1.6849999999999998
0278-YXOOG,yes,Month-to-month,No,Mailed check,21.05,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.7016666666666667
0280-XJGEX,yes,Month-to-month,Yes,Bank transfer (automatic),103.7,Male,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,3.4566666666666666
0281-CNTZX,no,Two year,Yes,Bank transfer (automatic),19.95,Male,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6649999999999999
0282-NVSJS,no,Month-to-month,Yes,Mailed check,29.3,Female,1,Yes,Yes,12,No,No phone service,DSL,No,No,No,Yes,No,No,0.9766666666666667
0285-INHLN,no,Month-to-month,Yes,Credit card (automatic),54.75,Male,0,Yes,Yes,27,Yes,No,DSL,Yes,Yes,No,No,No,No,1.825
0289-IVARM,no,Month-to-month,No,Electronic check,60.55,Female,0,No,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,2.018333333333333
0292-WEGCH,no,Month-to-month,Yes,Electronic check,86.2,Female,0,Yes,Yes,54,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,2.8733333333333335
0295-PPHDO,yes,Month-to-month,Yes,Electronic check,95.45,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,3.1816666666666666
0295-QVKPB,no,Month-to-month,Yes,Credit card (automatic),63.95,Male,0,No,No,5,Yes,No,DSL,No,No,Yes,Yes,Yes,No,2.131666666666667
0297-RBCSG,no,One year,Yes,Bank transfer (automatic),65.35,Male,0,No,No,19,Yes,No,DSL,No,Yes,No,Yes,No,Yes,2.1783333333333332
0298-XACET,no,Two year,No,Mailed check,50.2,Male,0,Yes,Yes,52,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,1.6733333333333333
0301-FIDRB,no,Two year,Yes,Bank transfer (automatic),63.8,Female,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2.1266666666666665
0301-KOBTQ,no,Two year,Yes,Bank transfer (automatic),20.05,Male,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6683333333333333
0302-JOIVN,yes,Month-to-month,No,Electronic check,101.15,Female,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,3.371666666666667
0303-UNCIP,no,One year,No,Mailed check,65.0,Male,0,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No,Yes,2.1666666666666665
0303-WMMRN,no,Month-to-month,Yes,Mailed check,19.25,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6416666666666667
0305-SQECB,no,One year,Yes,Mailed check,36.05,Female,0,No,Yes,11,No,No phone service,DSL,Yes,No,No,Yes,No,No,1.2016666666666667
0306-JAELE,yes,Month-to-month,Yes,Electronic check,96.1,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,3.203333333333333
0307-BCOPK,no,One year,No,Mailed check,19.05,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.635
0308-GIQJT,no,One year,No,Bank transfer (automatic),105.75,Male,1,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,3.525
0308-IVGOK,no,One year,Yes,Credit card (automatic),40.4,Female,0,No,No,11,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,1.3466666666666667
0310-MVLET,yes,Month-to-month,Yes,Electronic check,99.15,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,3.305
0310-SUCIN,no,One year,Yes,Bank transfer (automatic),84.8,Female,0,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2.8266666666666667
0310-VQXAM,no,Month-to-month,No,Mailed check,19.85,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6616666666666667
0311-QYWSS,no,Month-to-month,Yes,Electronic check,49.45,Female,0,No,No,6,Yes,No,DSL,Yes,No,No,No,No,No,1.6483333333333334
0311-UNPFF,yes,Month-to-month,Yes,Bank transfer (automatic),88.8,Female,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,2.96
0314-TKOSI,no,Month-to-month,No,Mailed check,55.15,Female,0,No,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,1.8383333333333334
0315-LVCRK,no,Month-to-month,No,Electronic check,84.8,Male,0,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,2.8266666666666667
0318-QUUOB,yes,Month-to-month,Yes,Electronic check,80.55,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,2.685
0318-ZOPWS,no,Two year,Yes,Bank transfer (automatic),20.15,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6716666666666666
0319-QZTCO,no,Month-to-month,Yes,Credit card (automatic),58.7,Female,0,Yes,Yes,3,Yes,No,DSL,No,Yes,No,No,Yes,No,1.9566666666666668
0320-DWVTU,no,Two year,No,Mailed check,99.5,Female,0,No,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,3.316666666666667
0320-JDNQG,yes,Month-to-month,Yes,Electronic check,99.85,Male,0,Yes,Yes,23,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,3.328333333333333
0322-CHQRU,yes,Month-to-month,No,Electronic check,45.35,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,1.5116666666666667
0322-YINQP,yes,Month-to-month,Yes,Mailed check,48.55,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,1.6183333333333332
0323-XWWTN,no,Two year,Yes,Mailed check,26.4,Male,0,No,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.88
0324-BRPCJ,yes,Month-to-month,Yes,Electronic check,100.2,Female,1,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,3.3400000000000003
0325-XBFAC,yes,Month-to-month,Yes,Electronic check,94.7,Male,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,3.1566666666666667
0326-VDYXE,no,One year,Yes,Electronic check,97.65,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,3.2550000000000003
0327-WFZSY,no,One year,No,Electronic check,100.0,Male,0,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,3.3333333333333335
0328-GRPMV,yes,Month-to-month,Yes,Electronic check,70.1,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,2.3366666666666664
0328-IBUPK,,Two year,No,Bank transfer (automatic),34.2,Female,0,Yes,Yes,51,No,No phone service,DSL,Yes,No,No,Yes,No,No,1.1400000000000001
0329-GTIAJ,yes,Month-to-month,Yes,Electronic check,97.9,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,3.2633333333333336
0330-BGYZE,no,One year,No,Bank transfer (automatic),102.5,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,3.4166666666666665
0330-IVZHA,yes,Month-to-month,No,Electronic check,69.95,Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,2.3316666666666666
0334-GDDSO,yes,Month-to-month,Yes,Electronic check,81.35,Male,1,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,2.7116666666666664
0334-ZFJSR,no,One year,Yes,Credit card (automatic),66.05,Female,0,Yes,No,55,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,2.2016666666666667
0336-KXKFK,no,Two year,Yes,Credit card (automatic),61.2,Male,0,No,No,72,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,2.04
0336-PIKEI,no,Two year,No,Bank transfer (automatic),74.4,Male,1,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,2.48
0337-CNPZE,yes,Month-to-month,Yes,Electronic check,106.3,Female,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,3.5433333333333334
0343-QLUZP,no,Two year,No,Bank transfer (automatic),39.6,Male,0,No,No,60,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,1.32
0345-HKJVM,yes,Month-to-month,No,Electronic check,89.3,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,2.9766666666666666
0345-XMMUG,no,Two year,Yes,Credit card (automatic),108.9,Female,0,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,3.6300000000000003
0347-UBKUZ,no,Month-to-month,No,Mailed check,19.9,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6633333333333333
0348-SDKOL,yes,Month-to-month,Yes,Credit card (automatic),102.1,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,3.4033333333333333
0354-VXMJC,no,Two year,No,Credit card (automatic),19.6,Male,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6533333333333334
0354-WYROK,yes,Month-to-month,Yes,Electronic check,98.9,Female,1,Yes,Yes,31,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,3.296666666666667
0356-ERHVT,no,Month-to-month,Yes,Bank transfer (automatic),45.9,Male,0,Yes,No,11,Yes,No,DSL,No,No,No,No,No,No,1.53
0356-OBMAC,no,Two year,Yes,Bank transfer (automatic),99.9,Female,1,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,3.33
0357-NVCRI,no,Month-to-month,No,Credit card (automatic),20.05,Female,0,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6683333333333333
0361-HJRDX,no,Two year,No,Credit card (automatic),64.35,Female,0,No,No,68,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2.145
0362-RAOQO,no,Two year,No,Credit card (automatic),19.65,Female,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6549999999999999
0362-ZBZWJ,yes,Month-to-month,Yes,Electronic check,84.9,Male,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,2.83
0363-QJVFX,yes,Month-to-month,Yes,Credit card (automatic),108.15,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,3.605
0363-SVHYR,no,Two year,No,Bank transfer (automatic),86.85,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2.895
0365-BZUWY,no,Month-to-month,Yes,Electronic check,102.55,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,3.4183333333333334
0365-GXEZS,no,Month-to-month,No,Electronic check,78.2,Male,0,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,2.606666666666667
0365-TRTPY,no,Month-to-month,No,Bank transfer (automatic),91.2,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,3.04
0366-NQSHS,no,Month-to-month,No,Mailed check,19.35,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.645
0369-ZGOVK,no,One year,Yes,Bank transfer (automatic),70.4,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,No,2.3466666666666667
0373-AIVNJ,no,One year,No,Mailed check,39.55,Male,0,No,No,9,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,1.3183333333333331
0374-AACSZ,no,Month-to-month,No,Electronic check,50.15,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,1.6716666666666666
0374-FIUCA,no,Two year,Yes,Credit card (automatic),20.4,Male,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6799999999999999
0374-IOEGQ,no,Month-to-month,No,Electronic check,44.6,Female,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,1.4866666666666668
0375-HVGXO,yes,Month-to-month,Yes,Electronic check,34.7,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,No,1.1566666666666667
0376-OIWME,no,Month-to-month,Yes,Electronic check,93.6,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,3.1199999999999997
0376-YMCJC,yes,Month-to-month,Yes,Electronic check,90.6,Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,3.02
0377-JBKKT,no,Month-to-month,Yes,Mailed check,57.95,Male,0,Yes,Yes,22,Yes,No,DSL,Yes,Yes,No,Yes,No,No,1.9316666666666669
0378-CJKPV,no,Two year,No,Credit card (automatic),112.1,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,3.7366666666666664
0378-NHQXU,yes,Month-to-month,No,Electronic check,88.25,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,2.941666666666667
0378-TOVMS,yes,Month-to-month,No,Electronic check,85.8,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,2.86
0378-XSZPU,yes,One year,No,Credit card (automatic),60.3,Male,0,Yes,No,58,Yes,No,DSL,Yes,Yes,Yes,No,No,No,2.01
0379-DJQHR,no,Two year,No,Credit card (automatic),81.35,Male,0,Yes,Yes,67,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,2.7116666666666664
0380-NEAVX,no,One year,Yes,Electronic check,99.85,Male,1,No,No,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,3.328333333333333
0380-ZCSBI,no,Month-to-month,No,Credit card (automatic),20.0,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6666666666666666
0383-CLDDA,no,Two year,Yes,Credit card (automatic),85.35,Female,0,No,No,69,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,2.8449999999999998
0384-LPITE,no,One year,No,Credit card (automatic),62.05,Male,0,No,No,40,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,2.0683333333333334
0384-RVBPI,no,Month-to-month,No,Credit card (automatic),64.4,Male,0,No,No,20,Yes,No,DSL,Yes,No,Yes,No,No,Yes,2.146666666666667
0386-CWRGM,no,Two year,No,Mailed check,19.4,Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6466666666666666
0388-EOPEX,yes,Month-to-month,Yes,Electronic check,74.4,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,2.48
0390-DCFDQ,yes,Month-to-month,Yes,Mailed check,70.45,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,2.3483333333333336
0392-BZIUW,no,Two year,Yes,Credit card (automatic),105.0,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,3.5
0394-YONDK,no,Two year,No,Credit card (automatic),25.15,Male,0,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.8383333333333333
0396-HUJBP,no,Month-to-month,No,Mailed check,19.3,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6433333333333333
0396-UKGAI,no,Month-to-month,Yes,Bank transfer (automatic),55.3,Male,0,No,Yes,23,Yes,No,DSL,No,Yes,No,Yes,No,No,1.8433333333333333
0396-YCHWO,no,Month-to-month,Yes,Electronic check,95.4,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,3.18
0397-GZBBC,yes,Month-to-month,Yes,Bank transfer (automatic),93.85,Male,1,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,3.128333333333333
0397-ZXWQF,no,Two year,No,Bank transfer (automatic),20.5,Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6833333333333333
0401-WDBXM,no,Two year,Yes,Bank transfer (automatic),105.55,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,3.518333333333333
0402-CQAJN,yes,Month-to-month,Yes,Bank transfer (automatic),101.9,Female,0,No,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,3.396666666666667
0402-OAMEN,no,Two year,No,Bank transfer (automatic),24.45,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.815
0404-AHASP,no,Two year,No,Credit card (automatic),19.7,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6566666666666666
0404-SWRVG,yes,Month-to-month,Yes,Electronic check,74.4,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,2.48
0406-BPDVR,yes,One year,Yes,Credit card (automatic),101.5,Female,1,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,3.3833333333333333
0407-BDJKB,yes,Month-to-month,Yes,Electronic check,95.75,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,3.191666666666667
0409-WTMPL,no,One year,Yes,Credit card (automatic),110.65,Female,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,3.6883333333333335
0410-IPFTY,no,Month-to-month,Yes,Bank transfer (automatic),83.85,Female,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,2.795
0411-EZJZE,no,Month-to-month,Yes,Electronic check,60.25,Female,0,No,No,3,Yes,Yes,DSL,No,No,No,No,Yes,No,2.0083333333333333
0412-UCCNP,no,Two year,Yes,Electronic check,59.2,Male,0,No,No,55,Yes,No,DSL,Yes,No,Yes,Yes,No,No,1.9733333333333334
0415-MOSGF,yes,Month-to-month,No,Mailed check,44.4,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,1.48
0419-YAAPX,no,Month-to-month,Yes,Credit card (automatic),85.3,Male,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,2.8433333333333333
0420-BWTPW,yes,Month-to-month,No,Mailed check,25.5,Male,0,No,Yes,8,No,No phone service,DSL,No,No,No,No,No,No,0.85
0420-HLGXF,no,Month-to-month,Yes,Electronic check,99.75,Female,1,No,No,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,3.325
0420-TXVSG,no,Two year,Yes,Credit card (automatic),66.1,Male,0,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,2.203333333333333
0422-OHQHQ,no,One year,No,Mailed check,20.55,Female,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.685
0422-UXFAP,no,One year,Yes,Electronic check,98.85,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,3.295
0423-UDIJQ,no,Month-to-month,No,Mailed check,49.2,Male,1,No,No,9,Yes,No,DSL,No,No,No,Yes,No,No,1.6400000000000001
0426-TIRNE,yes,Month-to-month,No,Mailed check,20.9,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6966666666666667
0428-AXXLJ,no,One year,Yes,Bank transfer (automatic),19.5,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.65
0428-IKYCP,no,Month-to-month,Yes,Bank transfer (automatic),87.0,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,2.9
0430-IHCDJ,no,Month-to-month,Yes,Electronic check,49.0,Male,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,1.6333333333333333
0431-APWVY,yes,One year,Yes,Bank transfer (automatic),90.1,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,3.003333333333333
0432-CAJZV,no,Month-to-month,No,Mailed check,90.7,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,3.0233333333333334
0434-CSFON,no,Month-to-month,Yes,Electronic check,100.5,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,3.35
0436-TWFFZ,no,Two year,Yes,Mailed check,85.25,Female,0,No,No,67,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,2.841666666666667
0439-IFYUN,no,Month-to-month,Yes,Electronic check,74.7,Female,1,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,No,No,2.49
0440-EKDCF,no,Two year,Yes,Credit card (automatic),60.15,Male,0,Yes,No,62,Yes,No,DSL,No,Yes,Yes,Yes,No,No,2.005
0440-MOGPM,no,One year,Yes,Electronic check,80.55,Female,0,No,No,41,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,2.685
0440-QEXBZ,no,Month-to-month,Yes,Mailed check,50.15,Female,0,No,No,44,Yes,Yes,DSL,No,No,No,No,No,No,1.6716666666666666
0440-UEDAI,no,One year,Yes,Credit card (automatic),94.45,Female,0,No,No,53,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,3.1483333333333334
0442-TDYUO,no,Two year,Yes,Mailed check,20.05,Male,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6683333333333333
